ride_id,driver_id,estimated_fare,actual_fare,estimated_distance,actual_distance,otp_verified,complaint,fraud_label
RIDE4893,DRV27,730,689.09,3.71,3.69,True,0,0
RIDE4894,DRV79,881,937.51,17.79,19.54,True,0,0
RIDE4895,DRV94,453,862.62,6.03,11.54,True,1,1
RIDE4896,DRV43,864,1853.27,19.51,29.75,True,1,1
RIDE4897,DRV40,290,319.35,1.06,1.04,False,1,0
RIDE4898,DRV94,355,348.0,8.58,8.43,True,1,0
RIDE4899,DRV47,378,616.7,19.66,35.82,False,1,1
RIDE4900,DRV31,868,1761.78,12.19,16.5,False,1,1
RIDE4901,DRV94,863,1651.98,13.08,18.97,True,1,1
RIDE4902,DRV24,190,213.88,1.77,1.73,True,1,0
RIDE4903,DRV21,455,499.93,4.31,4.23,True,0,0
RIDE4904,DRV37,635,618.07,16.15,15.75,True,1,0
RIDE4905,DRV34,400,402.36,4.26,4.2,True,0,0
RIDE4906,DRV22,895,1301.09,17.47,28.26,True,1,1
RIDE4907,DRV82,837,960.85,14.41,13.7,True,0,0
RIDE4908,DRV82,260,236.57,15.17,16.44,True,0,0
RIDE4909,DRV70,843,1741.55,4.43,6.44,True,1,1
RIDE4910,DRV66,195,184.8,10.81,10.81,True,1,0
RIDE4911,DRV39,740,1385.53,11.15,21.34,True,1,1
RIDE4912,DRV84,357,507.22,15.03,26.93,False,1,1
RIDE4913,DRV91,393,402.37,15.86,15.73,False,0,0
RIDE4914,DRV40,200,219.3,7.82,8.56,False,0,0
RIDE4915,DRV89,648,595.23,8.57,8.22,False,0,0
RIDE4916,DRV100,189,182.78,17.24,16.87,False,1,0
RIDE4917,DRV34,640,667.72,9.47,9.82,True,0,0
RIDE4918,DRV29,714,806.15,8.87,8.7,True,0,0
RIDE4919,DRV84,983,1407.42,18.03,23.83,True,1,1
RIDE4920,DRV20,357,348.04,10.73,10.33,True,1,0
RIDE4921,DRV33,263,242.53,4.36,4.16,True,0,0
RIDE4922,DRV10,427,393.05,14.47,14.43,True,0,0
RIDE4923,DRV36,502,992.94,19.62,37.9,True,1,1
RIDE4924,DRV74,841,852.31,10.14,10.15,False,1,0
RIDE4925,DRV8,792,1577.61,1.86,3.13,False,1,1
RIDE4926,DRV28,310,297.1,9.23,9.48,True,1,0
RIDE4927,DRV50,463,478.8,12.92,14.1,True,0,0
RIDE4928,DRV47,514,550.9,14.32,14.21,True,0,0
RIDE4929,DRV79,648,724.28,17.38,16.56,True,0,0
RIDE4930,DRV2,485,508.71,18.67,20.23,True,0,0
RIDE4931,DRV73,226,409.55,2.8,4.48,True,1,1
RIDE4932,DRV91,771,861.2,19.26,19.45,True,1,0
RIDE4933,DRV87,348,336.56,17.02,18.22,False,0,0
RIDE4934,DRV61,176,195.22,9.19,9.28,False,1,0
RIDE4935,DRV93,931,920.17,11.86,12.36,True,1,0
RIDE4936,DRV77,201,194.38,7.09,7.65,True,0,0
RIDE4937,DRV61,768,1112.8,19.85,32.6,False,1,1
RIDE4938,DRV61,502,924.73,7.45,12.99,True,1,1
RIDE4939,DRV87,485,535.81,18.37,18.61,False,0,0
RIDE4940,DRV23,505,1032.61,7.58,11.82,True,1,1
RIDE4941,DRV94,977,1998.97,7.37,13.29,True,1,1
RIDE4942,DRV71,169,325.17,16.84,22.86,True,1,1
RIDE4943,DRV20,342,716.04,9.22,14.26,False,1,1
RIDE4944,DRV78,942,869.12,14.03,14.57,True,0,0
RIDE4945,DRV49,480,921.73,10.47,18.68,True,1,1
RIDE4946,DRV64,286,278.69,1.02,1.04,False,0,0
RIDE4947,DRV15,938,860.94,9.7,10.39,True,0,0
RIDE4948,DRV24,994,1034.54,18.96,18.26,True,1,0
RIDE4949,DRV71,157,274.57,2.87,5.36,True,1,1
RIDE4950,DRV26,272,266.37,17.82,18.38,True,0,0
RIDE4951,DRV55,692,1339.37,4.03,7.82,True,1,1
RIDE4952,DRV82,798,870.73,13.08,13.35,True,0,0
RIDE4953,DRV64,604,635.81,12.47,13.17,True,0,0
RIDE4954,DRV89,337,371.39,9.89,10.12,True,0,0
RIDE4955,DRV88,267,271.07,15.16,16.55,True,0,0
RIDE4956,DRV71,294,283.97,15.95,16.88,True,0,0
RIDE4957,DRV43,915,957.0,2.45,2.44,True,0,0
RIDE4958,DRV36,943,901.29,18.51,19.59,False,0,0
RIDE4959,DRV13,371,421.56,13.34,14.63,True,0,0
RIDE4960,DRV93,599,874.22,4.1,7.07,True,1,1
RIDE4961,DRV5,215,235.61,12.05,12.6,True,0,0
RIDE4962,DRV20,516,950.3,8.03,15.87,True,1,1
RIDE4963,DRV95,677,981.06,6.34,11.46,True,1,1
RIDE4964,DRV68,625,1068.93,7.62,10.9,True,1,1
RIDE4965,DRV26,156,166.63,8.39,8.41,False,0,0
RIDE4966,DRV76,803,839.74,13.65,14.02,False,0,0
RIDE4967,DRV11,206,432.32,10.31,17.26,True,1,1
RIDE4968,DRV63,264,251.29,15.6,16.45,True,0,0
RIDE4969,DRV81,433,445.36,10.35,10.0,True,1,0
RIDE4970,DRV57,569,515.62,10.53,10.74,True,0,0
RIDE4971,DRV86,461,432.12,2.64,2.79,True,0,0
RIDE4972,DRV40,593,649.3,18.15,18.62,True,0,0
RIDE4973,DRV96,148,298.58,5.95,11.58,True,1,1
RIDE4974,DRV97,451,452.16,11.6,11.95,True,0,0
RIDE4975,DRV55,192,176.44,11.95,12.76,True,0,0
RIDE4976,DRV98,453,484.16,12.09,12.04,True,0,0
RIDE4977,DRV57,459,665.07,19.59,34.68,True,1,1
RIDE4978,DRV16,293,298.74,9.7,9.67,False,1,0
RIDE4979,DRV82,314,564.01,4.24,6.46,True,1,1
RIDE4980,DRV61,800,796.3,9.32,9.37,True,0,0
RIDE4981,DRV3,499,472.41,19.93,20.41,True,0,0
RIDE4982,DRV60,947,907.17,1.22,1.24,True,0,0
RIDE4983,DRV3,148,136.73,2.17,2.14,True,1,0
RIDE4984,DRV26,236,255.59,9.78,10.34,False,0,0
RIDE4985,DRV1,936,966.01,4.03,3.91,True,0,0
RIDE4986,DRV21,366,372.46,15.19,16.22,True,0,0
RIDE4987,DRV58,886,1312.32,4.46,6.39,True,1,1
RIDE4988,DRV75,466,523.78,7.13,7.26,True,0,0
RIDE4989,DRV1,917,919.34,2.84,2.76,True,1,0
RIDE4990,DRV47,313,341.27,12.76,13.88,True,0,0
RIDE4991,DRV90,491,558.0,18.05,18.94,True,1,0
RIDE4992,DRV66,482,446.33,13.92,14.76,True,0,0
RIDE4993,DRV22,389,590.33,2.77,4.52,True,1,1
RIDE4994,DRV99,667,755.75,5.25,5.48,True,0,0
RIDE4995,DRV21,218,418.92,15.09,27.48,False,1,1
RIDE4996,DRV99,591,868.34,9.5,13.97,True,1,1
RIDE4997,DRV1,820,782.5,14.19,15.37,True,0,0
RIDE4998,DRV76,843,1626.36,6.33,8.29,True,1,1
RIDE4999,DRV91,196,204.21,16.41,16.75,False,0,0
RIDE5000,DRV35,711,772.98,2.09,1.99,True,1,0
RIDE5001,DRV68,692,1467.7,2.51,3.27,False,1,1
RIDE5002,DRV2,709,791.96,10.27,10.9,True,0,0
RIDE5003,DRV94,919,1029.01,6.91,6.77,True,0,0
RIDE5004,DRV38,979,1078.08,5.73,5.63,False,1,0
RIDE5005,DRV69,361,371.97,18.84,18.78,True,0,0
RIDE5006,DRV10,687,986.61,17.88,30.55,True,1,1
RIDE5007,DRV12,266,257.93,3.93,4.05,True,1,0
RIDE5008,DRV87,210,425.48,19.85,27.88,True,1,1
RIDE5009,DRV41,862,892.95,14.59,15.44,True,0,0
RIDE5010,DRV91,522,581.7,4.15,4.47,False,1,0
RIDE5011,DRV56,310,647.16,1.5,2.33,True,1,1
RIDE5012,DRV82,279,290.77,11.4,12.0,True,1,0
RIDE5013,DRV63,982,1084.13,1.15,1.21,True,0,0
RIDE5014,DRV27,232,382.94,1.45,2.54,True,1,1
RIDE5015,DRV18,817,1779.03,19.1,33.29,False,1,1
RIDE5016,DRV75,172,194.11,3.53,3.36,True,0,0
RIDE5017,DRV95,234,231.9,12.78,13.0,True,0,0
RIDE5018,DRV92,336,723.04,12.48,24.17,True,1,1
RIDE5019,DRV35,323,480.58,9.4,14.37,True,1,1
RIDE5020,DRV79,817,743.18,5.65,6.0,True,0,0
RIDE5021,DRV55,408,400.23,5.37,5.69,True,0,0
RIDE5022,DRV72,589,677.34,17.97,19.55,False,0,0
RIDE5023,DRV98,899,1503.37,3.87,6.41,False,1,1
RIDE5024,DRV32,866,1761.15,14.77,21.8,False,1,1
RIDE5025,DRV95,251,409.0,17.92,24.19,True,1,1
RIDE5026,DRV49,776,858.94,8.53,9.23,True,1,0
RIDE5027,DRV35,252,248.93,19.09,19.51,True,0,0
RIDE5028,DRV46,950,1663.9,10.89,14.95,True,1,1
RIDE5029,DRV36,173,161.24,11.93,12.55,True,1,0
RIDE5030,DRV24,776,749.64,4.24,4.43,True,0,0
RIDE5031,DRV91,955,1620.2,4.66,6.8,False,1,1
RIDE5032,DRV31,464,944.38,11.18,16.28,True,1,1
RIDE5033,DRV80,930,1440.71,3.5,6.39,True,1,1
RIDE5034,DRV35,354,349.93,19.96,21.68,True,0,0
RIDE5035,DRV47,862,1858.93,11.78,20.52,True,1,1
RIDE5036,DRV77,100,99.66,1.18,1.14,False,0,0
RIDE5037,DRV40,569,649.62,4.22,4.32,True,0,0
RIDE5038,DRV20,733,808.16,14.69,15.73,True,0,0
RIDE5039,DRV98,494,1085.73,8.93,17.4,True,1,1
RIDE5040,DRV39,979,1079.7,17.66,17.59,True,0,0
RIDE5041,DRV68,681,631.22,3.9,4.12,True,0,0
RIDE5042,DRV14,664,638.86,3.28,3.54,True,0,0
RIDE5043,DRV69,636,579.26,17.66,17.14,True,1,0
RIDE5044,DRV18,916,1045.43,8.49,8.5,True,0,0
RIDE5045,DRV35,471,971.9,18.11,35.76,True,1,1
RIDE5046,DRV96,113,105.42,8.13,8.26,True,0,0
RIDE5047,DRV4,991,905.91,8.66,8.52,False,1,0
RIDE5048,DRV1,721,697.61,12.42,12.63,True,0,0
RIDE5049,DRV32,979,1069.0,7.12,7.3,True,1,0
RIDE5050,DRV41,815,1759.7,5.19,8.98,True,1,1
RIDE5051,DRV22,841,792.78,5.08,5.26,True,0,0
RIDE5052,DRV86,445,500.48,19.53,20.66,True,0,0
RIDE5053,DRV61,765,700.65,10.56,10.72,True,1,0
RIDE5054,DRV20,673,626.27,9.33,9.06,True,1,0
RIDE5055,DRV65,410,392.31,15.44,15.44,True,0,0
RIDE5056,DRV73,501,574.08,12.83,13.81,True,0,0
RIDE5057,DRV33,695,627.55,6.15,6.3,False,0,0
RIDE5058,DRV26,656,685.48,13.28,13.32,True,0,0
RIDE5059,DRV28,642,1164.71,18.95,25.18,True,1,1
RIDE5060,DRV65,403,873.43,3.74,6.92,True,1,1
RIDE5061,DRV45,728,797.6,18.1,19.79,True,0,0
RIDE5062,DRV51,851,785.41,5.26,5.56,True,0,0
RIDE5063,DRV100,856,1461.93,1.75,2.73,True,1,1
RIDE5064,DRV28,935,875.02,4.76,5.07,True,0,0
RIDE5065,DRV69,634,994.83,17.81,30.95,True,1,1
RIDE5066,DRV28,978,898.85,12.58,12.79,False,0,0
RIDE5067,DRV37,899,929.92,13.41,14.66,False,0,0
RIDE5068,DRV99,875,933.41,17.56,18.95,True,0,0
RIDE5069,DRV80,873,803.61,7.05,7.59,True,0,0
RIDE5070,DRV8,673,624.95,13.82,13.28,True,0,0
RIDE5071,DRV59,999,1063.4,7.46,8.06,False,0,0
RIDE5072,DRV61,499,534.36,2.06,2.23,True,0,0
RIDE5073,DRV46,600,677.86,14.37,14.92,True,0,0
RIDE5074,DRV68,102,96.85,2.8,2.9,True,1,0
RIDE5075,DRV99,325,363.34,5.2,5.05,True,0,0
RIDE5076,DRV2,744,783.64,5.72,6.23,False,0,0
RIDE5077,DRV88,191,416.28,15.53,24.13,True,1,1
RIDE5078,DRV45,296,306.38,19.02,18.95,True,0,0
RIDE5079,DRV71,699,734.16,3.42,3.51,True,0,0
RIDE5080,DRV80,834,885.58,4.91,4.78,False,1,0
RIDE5081,DRV92,291,318.49,9.96,10.78,False,0,0
RIDE5082,DRV25,616,932.81,13.11,25.22,True,1,1
RIDE5083,DRV39,322,330.4,16.43,17.07,False,0,0
RIDE5084,DRV34,386,434.72,13.81,14.9,True,0,0
RIDE5085,DRV78,234,213.86,3.41,3.25,True,0,0
RIDE5086,DRV100,564,1113.94,3.56,6.71,True,1,1
RIDE5087,DRV71,956,962.72,13.07,14.1,True,0,0
RIDE5088,DRV41,876,816.9,7.35,7.93,False,1,0
RIDE5089,DRV21,282,292.96,9.51,9.15,False,0,0
RIDE5090,DRV62,798,788.69,14.1,15.2,True,0,0
RIDE5091,DRV52,187,301.05,11.64,22.23,True,1,1
RIDE5092,DRV55,106,107.43,3.24,3.29,True,1,0
RIDE5093,DRV90,839,1639.46,17.54,25.58,True,1,1
RIDE5094,DRV27,349,323.04,16.04,17.35,True,0,0
RIDE5095,DRV34,591,592.82,9.12,9.61,True,0,0
RIDE5096,DRV14,444,426.32,3.76,3.9,True,0,0
RIDE5097,DRV19,235,227.04,16.45,15.82,False,0,0
RIDE5098,DRV33,135,128.23,8.27,8.65,True,0,0
RIDE5099,DRV24,593,591.5,2.51,2.62,True,0,0
RIDE5100,DRV37,462,497.84,5.49,5.73,True,0,0
RIDE5101,DRV56,921,1007.86,1.67,1.6,True,0,0
RIDE5102,DRV44,737,834.96,18.38,19.25,True,0,0
RIDE5103,DRV70,337,685.56,15.59,26.52,False,1,1
RIDE5104,DRV31,897,874.2,18.46,17.82,True,1,0
RIDE5105,DRV63,385,408.78,17.66,18.8,False,0,0
RIDE5106,DRV50,612,700.06,7.91,7.53,True,0,0
RIDE5107,DRV6,836,788.95,18.23,19.85,True,1,0
RIDE5108,DRV53,933,1524.56,17.12,32.41,True,1,1
RIDE5109,DRV55,265,398.67,12.44,19.86,True,1,1
RIDE5110,DRV40,639,666.16,8.43,8.96,True,0,0
RIDE5111,DRV24,718,1507.6,5.74,9.36,True,1,1
RIDE5112,DRV72,706,701.11,6.62,6.31,True,0,0
RIDE5113,DRV85,587,623.63,6.75,7.13,True,0,0
RIDE5114,DRV23,284,590.53,8.71,14.25,True,1,1
RIDE5115,DRV26,767,707.49,4.92,5.38,True,0,0
RIDE5116,DRV24,806,850.04,3.98,4.15,False,0,0
RIDE5117,DRV25,940,1505.58,7.05,11.09,True,1,1
RIDE5118,DRV52,147,160.07,15.58,14.85,False,0,0
RIDE5119,DRV4,667,1094.69,5.07,9.11,False,1,1
RIDE5120,DRV91,412,415.22,16.32,16.21,True,0,0
RIDE5121,DRV54,183,200.01,12.61,12.15,True,1,0
RIDE5122,DRV7,667,715.3,3.29,3.52,True,0,0
RIDE5123,DRV28,594,618.96,2.37,2.36,True,0,0
RIDE5124,DRV76,757,717.57,14.21,13.65,False,0,0
RIDE5125,DRV94,131,136.64,8.41,8.92,False,0,0
RIDE5126,DRV62,927,867.32,1.4,1.44,True,0,0
RIDE5127,DRV87,597,903.49,11.98,23.22,True,1,1
RIDE5128,DRV11,176,193.17,5.37,5.4,True,1,0
RIDE5129,DRV7,803,903.46,1.99,2.19,True,0,0
RIDE5130,DRV45,774,862.28,11.61,12.69,True,0,0
RIDE5131,DRV28,262,379.82,14.82,25.2,True,1,1
RIDE5132,DRV63,470,495.1,5.28,5.55,False,1,0
RIDE5133,DRV86,163,167.86,7.12,6.92,False,0,0
RIDE5134,DRV50,559,515.93,4.19,4.38,True,0,0
RIDE5135,DRV25,569,582.24,7.27,7.53,False,0,0
RIDE5136,DRV19,572,625.13,18.94,20.14,True,0,0
RIDE5137,DRV8,956,1463.79,10.63,20.72,True,1,1
RIDE5138,DRV32,389,444.03,10.29,10.89,False,0,0
RIDE5139,DRV38,906,1473.91,13.34,18.55,False,1,1
RIDE5140,DRV64,808,1564.62,19.36,27.6,True,1,1
RIDE5141,DRV97,771,1421.28,4.02,5.81,True,1,1
RIDE5142,DRV78,667,641.75,8.61,8.71,False,1,0
RIDE5143,DRV36,323,291.06,13.76,13.27,True,1,0
RIDE5144,DRV95,313,299.24,2.91,3.17,False,0,0
RIDE5145,DRV60,179,174.92,16.71,17.58,True,1,0
RIDE5146,DRV73,293,309.69,2.28,2.21,True,0,0
RIDE5147,DRV65,312,489.85,1.31,2.04,False,1,1
RIDE5148,DRV3,604,1113.22,15.36,25.59,True,1,1
RIDE5149,DRV90,110,110.88,18.05,17.76,True,0,0
RIDE5150,DRV54,676,665.02,8.22,8.94,False,1,0
RIDE5151,DRV49,903,893.73,14.92,15.74,True,0,0
RIDE5152,DRV38,648,733.55,3.2,3.25,True,0,0
RIDE5153,DRV10,169,325.15,9.3,17.06,False,1,1
RIDE5154,DRV75,796,734.13,13.88,13.71,False,0,0
RIDE5155,DRV50,370,340.78,3.65,3.83,False,0,0
RIDE5156,DRV65,769,768.23,5.51,5.24,True,1,0
RIDE5157,DRV99,861,809.62,4.31,4.62,True,1,0
RIDE5158,DRV12,959,1094.23,4.81,4.83,True,1,0
RIDE5159,DRV81,897,934.13,18.16,18.27,True,0,0
RIDE5160,DRV5,662,722.56,10.95,11.89,True,0,0
RIDE5161,DRV23,868,1643.28,6.38,9.53,False,1,1
RIDE5162,DRV93,793,765.03,11.48,11.26,False,0,0
RIDE5163,DRV26,771,1602.36,5.76,8.68,False,1,1
RIDE5164,DRV68,298,278.02,19.7,18.74,True,0,0
RIDE5165,DRV92,625,642.8,9.3,9.53,True,0,0
RIDE5166,DRV49,732,699.23,1.84,1.85,False,0,0
RIDE5167,DRV47,265,250.34,17.93,17.62,False,0,0
RIDE5168,DRV59,147,223.13,17.49,22.96,False,1,1
RIDE5169,DRV21,940,894.81,18.95,20.17,True,1,0
RIDE5170,DRV36,457,471.61,7.85,8.36,False,0,0
RIDE5171,DRV52,881,820.81,18.72,18.15,False,0,0
RIDE5172,DRV50,260,285.57,14.66,14.54,True,0,0
RIDE5173,DRV66,506,534.75,5.48,5.91,True,1,0
RIDE5174,DRV40,705,1505.88,13.25,22.3,True,1,1
RIDE5175,DRV10,937,968.07,16.93,17.41,True,0,0
RIDE5176,DRV58,532,537.81,1.95,2.03,True,0,0
RIDE5177,DRV49,506,478.87,18.16,19.65,True,0,0
RIDE5178,DRV97,386,422.63,12.2,13.04,True,0,0
RIDE5179,DRV9,113,184.2,15.88,28.49,True,1,1
RIDE5180,DRV19,773,856.95,3.24,3.2,False,1,0
RIDE5181,DRV45,109,106.15,8.48,8.86,True,0,0
RIDE5182,DRV6,707,770.79,8.71,9.16,True,0,0
RIDE5183,DRV95,875,834.36,2.56,2.52,True,0,0
RIDE5184,DRV47,999,1091.22,19.54,20.35,False,0,0
RIDE5185,DRV88,560,536.29,3.83,4.09,True,0,0
RIDE5186,DRV89,719,723.25,11.74,11.59,True,0,0
RIDE5187,DRV9,594,656.87,19.51,21.32,True,0,0
RIDE5188,DRV56,310,283.44,3.82,4.16,True,0,0
RIDE5189,DRV64,513,543.15,6.97,6.63,True,0,0
RIDE5190,DRV41,298,300.72,9.05,9.21,True,1,0
RIDE5191,DRV8,523,529.7,14.21,14.77,True,1,0
RIDE5192,DRV9,569,565.24,17.1,18.33,True,0,0
RIDE5193,DRV34,969,1607.47,8.36,14.8,True,1,1
RIDE5194,DRV14,387,367.15,16.85,17.42,False,0,0
RIDE5195,DRV66,806,891.88,16.19,17.11,True,1,0
RIDE5196,DRV86,699,712.87,17.69,19.3,True,0,0
RIDE5197,DRV22,131,213.49,16.89,23.93,True,1,1
RIDE5198,DRV22,560,580.59,17.69,18.91,False,0,0
RIDE5199,DRV95,424,411.35,5.99,5.77,True,0,0
RIDE5200,DRV49,831,829.83,3.58,3.88,True,1,0
RIDE5201,DRV10,797,865.85,19.82,20.53,True,1,0
RIDE5202,DRV23,657,735.33,2.1,2.06,True,0,0
RIDE5203,DRV33,405,417.32,14.43,15.42,True,1,0
RIDE5204,DRV12,586,578.93,3.27,3.39,True,0,0
RIDE5205,DRV30,389,373.73,13.44,13.99,True,0,0
RIDE5206,DRV9,328,376.48,17.68,17.66,False,0,0
RIDE5207,DRV43,676,1133.24,17.94,23.33,True,1,1
RIDE5208,DRV5,194,191.01,16.98,17.78,False,0,0
RIDE5209,DRV66,758,768.69,17.17,16.69,True,0,0
RIDE5210,DRV28,128,134.88,12.0,12.16,True,0,0
RIDE5211,DRV84,355,366.48,18.2,18.12,True,1,0
RIDE5212,DRV69,252,226.82,13.22,13.15,True,0,0
RIDE5213,DRV92,666,939.72,18.1,31.81,False,1,1
RIDE5214,DRV60,284,310.37,13.98,14.18,True,0,0
RIDE5215,DRV23,563,516.65,4.85,5.07,True,0,0
RIDE5216,DRV20,211,192.46,19.29,20.34,True,0,0
RIDE5217,DRV66,365,418.36,11.72,12.39,True,0,0
RIDE5218,DRV7,916,1857.81,11.27,20.7,True,1,1
RIDE5219,DRV60,481,534.15,7.7,8.2,True,0,0
RIDE5220,DRV96,892,1661.86,12.29,20.75,True,1,1
RIDE5221,DRV49,100,101.31,2.09,1.99,True,0,0
RIDE5222,DRV12,573,602.92,4.05,4.29,True,1,0
RIDE5223,DRV60,217,221.3,1.46,1.49,True,1,0
RIDE5224,DRV58,332,615.73,12.3,21.81,True,1,1
RIDE5225,DRV39,427,659.42,3.42,5.16,True,1,1
RIDE5226,DRV92,717,1449.72,8.09,15.49,True,1,1
RIDE5227,DRV89,769,1214.57,13.56,23.19,True,1,1
RIDE5228,DRV94,694,697.88,16.68,17.32,True,0,0
RIDE5229,DRV40,280,308.89,5.8,5.86,True,0,0
RIDE5230,DRV15,110,121.02,8.55,8.79,False,0,0
RIDE5231,DRV73,986,1068.0,3.43,3.74,False,0,0
RIDE5232,DRV57,207,226.81,11.0,11.09,True,0,0
RIDE5233,DRV51,704,714.55,19.66,21.46,True,0,0
RIDE5234,DRV20,310,599.0,13.46,24.25,True,1,1
RIDE5235,DRV61,185,212.25,12.38,13.07,True,1,0
RIDE5236,DRV8,307,326.7,9.16,8.74,False,0,0
RIDE5237,DRV88,755,718.13,7.26,7.32,True,0,0
RIDE5238,DRV59,108,117.36,16.46,17.95,False,0,0
RIDE5239,DRV72,244,259.58,9.22,9.53,True,0,0
RIDE5240,DRV30,514,553.67,16.11,16.92,True,0,0
RIDE5241,DRV60,322,299.16,3.24,3.41,True,0,0
RIDE5242,DRV19,697,737.74,4.69,5.12,True,0,0
RIDE5243,DRV54,118,134.6,15.94,17.24,True,0,0
RIDE5244,DRV26,786,1326.59,9.47,12.81,True,1,1
RIDE5245,DRV39,176,178.12,18.56,19.58,True,0,0
RIDE5246,DRV76,130,120.48,4.88,4.96,True,0,0
RIDE5247,DRV27,921,873.29,13.17,12.65,True,0,0
RIDE5248,DRV51,803,806.8,11.38,11.83,True,1,0
RIDE5249,DRV35,296,274.12,11.49,11.9,True,0,0
RIDE5250,DRV69,331,321.19,10.47,10.86,False,0,0
RIDE5251,DRV81,464,941.46,19.68,29.48,True,1,1
RIDE5252,DRV78,816,893.22,12.79,13.54,True,1,0
RIDE5253,DRV68,386,385.03,18.54,18.56,True,1,0
RIDE5254,DRV30,876,837.46,3.91,4.25,True,0,0
RIDE5255,DRV97,232,222.53,5.9,5.83,True,1,0
RIDE5256,DRV19,932,885.34,2.99,2.95,True,1,0
RIDE5257,DRV15,361,351.95,8.1,8.47,True,0,0
RIDE5258,DRV23,697,662.22,8.79,9.19,True,0,0
RIDE5259,DRV91,755,736.41,11.41,12.3,True,0,0
RIDE5260,DRV14,420,393.26,7.49,7.75,True,0,0
RIDE5261,DRV87,538,973.07,10.78,15.74,True,1,1
RIDE5262,DRV41,510,549.69,12.4,12.93,False,0,0
RIDE5263,DRV59,720,679.35,13.97,13.9,True,1,0
RIDE5264,DRV31,751,748.86,5.59,5.36,True,1,0
RIDE5265,DRV8,765,714.5,17.85,17.52,False,0,0
RIDE5266,DRV60,819,1270.17,4.31,8.29,True,1,1
RIDE5267,DRV60,867,800.96,3.53,3.77,True,0,0
RIDE5268,DRV72,325,319.09,11.32,11.17,True,0,0
RIDE5269,DRV20,766,1439.84,3.57,5.92,True,1,1
RIDE5270,DRV92,243,223.34,9.86,9.38,True,1,0
RIDE5271,DRV58,509,568.37,10.85,10.66,True,0,0
RIDE5272,DRV70,277,318.33,18.73,18.47,False,0,0
RIDE5273,DRV57,253,264.13,16.52,16.21,True,1,0
RIDE5274,DRV7,951,1015.23,7.11,7.02,True,0,0
RIDE5275,DRV86,722,723.21,17.11,18.82,True,0,0
RIDE5276,DRV91,129,213.59,18.74,25.63,True,1,1
RIDE5277,DRV2,883,817.33,7.8,7.81,True,1,0
RIDE5278,DRV54,435,428.75,15.57,15.13,True,0,0
RIDE5279,DRV4,296,267.71,8.36,8.25,False,0,0
RIDE5280,DRV65,266,289.76,18.85,20.31,True,0,0
RIDE5281,DRV64,679,1176.92,1.78,2.39,True,1,1
RIDE5282,DRV44,310,326.52,5.54,5.45,True,0,0
RIDE5283,DRV94,477,458.23,14.2,13.66,True,0,0
RIDE5284,DRV3,575,554.57,10.5,10.91,True,1,0
RIDE5285,DRV57,961,959.73,7.24,7.79,True,0,0
RIDE5286,DRV86,929,884.27,5.83,6.12,False,0,0
RIDE5287,DRV1,971,926.75,1.23,1.34,True,0,0
RIDE5288,DRV13,337,338.6,15.73,15.89,True,1,0
RIDE5289,DRV44,336,370.02,9.21,10.07,True,0,0
RIDE5290,DRV49,376,340.36,10.55,11.49,True,0,0
RIDE5291,DRV7,607,633.03,3.34,3.63,True,0,0
RIDE5292,DRV60,704,666.48,17.14,17.23,True,0,0
RIDE5293,DRV53,319,329.41,5.73,5.48,True,0,0
RIDE5294,DRV21,886,900.54,17.98,18.56,False,1,0
RIDE5295,DRV67,101,102.77,5.09,5.34,True,0,0
RIDE5296,DRV26,759,1217.35,18.68,26.21,True,1,1
RIDE5297,DRV32,991,1057.77,5.59,6.11,True,0,0
RIDE5298,DRV10,954,860.1,18.39,19.4,True,0,0
RIDE5299,DRV21,622,627.31,2.49,2.37,True,1,0
RIDE5300,DRV25,394,402.32,18.78,20.38,True,0,0
RIDE5301,DRV60,400,685.34,12.83,16.71,False,1,1
RIDE5302,DRV60,735,702.0,4.4,4.56,False,0,0
RIDE5303,DRV82,949,1009.96,19.8,19.51,True,0,0
RIDE5304,DRV43,771,1285.52,7.65,12.57,False,1,1
RIDE5305,DRV80,994,917.62,9.86,9.45,True,0,0
RIDE5306,DRV78,737,752.45,10.59,10.8,True,0,0
RIDE5307,DRV39,309,292.53,3.03,3.26,True,0,0
RIDE5308,DRV7,131,135.81,4.2,4.06,True,0,0
RIDE5309,DRV22,569,1230.98,16.86,27.52,False,1,1
RIDE5310,DRV65,536,1147.56,18.26,24.93,True,1,1
RIDE5311,DRV57,287,314.79,4.07,4.15,True,0,0
RIDE5312,DRV19,887,1602.83,19.25,31.84,False,1,1
RIDE5313,DRV60,185,167.92,11.81,11.99,False,0,0
RIDE5314,DRV3,837,1817.23,14.97,22.92,True,1,1
RIDE5315,DRV26,587,535.83,16.48,18.08,True,0,0
RIDE5316,DRV86,165,186.65,4.82,4.92,True,0,0
RIDE5317,DRV47,624,1297.61,6.68,11.74,True,1,1
RIDE5318,DRV17,614,631.45,4.67,4.99,True,0,0
RIDE5319,DRV95,577,526.37,11.26,11.99,False,0,0
RIDE5320,DRV46,343,319.74,8.66,8.89,False,0,0
RIDE5321,DRV89,540,918.52,10.77,18.82,True,1,1
RIDE5322,DRV30,239,251.16,12.46,12.12,True,0,0
RIDE5323,DRV70,871,1665.91,4.09,6.08,True,1,1
RIDE5324,DRV38,829,776.48,16.09,16.85,True,0,0
RIDE5325,DRV89,474,525.57,4.65,4.51,True,0,0
